,hostname,ip,tag,message,group,container_timestamp,alarm_type,event_type,event_info,description,@timestamp
2460,WAN-RJ-CIR-01,10.255.128.154,SSH,"%%01SSH/5/SSHS_REKEY_STATUS(s):CID=0x80930466;SSH server key renegotiation with client. (SessionID=1, RekeyReason=Rekey timer timed out, Status=Success, UserAddress=10.143.64.3, LocalAddress=10.143.73.211, VPNInstanceName=_public_)",WAN,2025-05-07T01:19:36.241Z,CID=0x80930466,SSHS_REKEY_STATUS,,,2025-05-07T01:19:36-0300
2461,WAN-RJ-CIR-01,10.255.128.154,PORT,"%%01PORT/5/hwOutputRateChangeOverThresholdNotice(t):CID=0x80fc0012-OID=1.3.6.1.4.1.2011.5.25.157.2.220;The output rate change ratio exceeded the threshold. (IfIndex = 132, InterfaceName = GigabitEthernet0/1/45:0, ThresholdPercent = 50, CurrentStatisticalPeriodRate = 505 Mbit/s, LastStatisticalPeriodRate = 1024 Mbit/s) ",WAN,2025-05-07T01:19:39.225Z,CID=0x80fc0012-OID=1.3.6.1.4.1.2011.5.25.157.2.220,hwOutputRateChangeOverThresholdNotice,,,2025-05-07T01:19:39-0300
2462,WAN-SP-BER-02,10.255.128.104,INFO,%%01INFO/4/hwICLogFileStorageThrd(t):CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1;The logfile surplus storage spaces is less than 20 percent. (LogFileType=security),WAN,2025-05-07T01:20:04.708Z,CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1,hwICLogFileStorageThrd,,,2025-05-07T01:20:04-0300
2463,WAN-RJ-CIR-02,10.255.128.178,SSH,"%%01SSH/5/SSHS_REKEY_STATUS(s):CID=0x80930466;SSH server key renegotiation with client. (SessionID=1, RekeyReason=Rekey timer timed out, Status=Begin, UserAddress=10.143.64.3, LocalAddress=10.143.73.212, VPNInstanceName=_public_)",WAN,2025-05-07T01:20:36.226Z,CID=0x80930466,SSHS_REKEY_STATUS,,,2025-05-07T01:20:36-0300
2464,WAN-RJ-CIR-02,10.255.128.178,SSH,"%%01SSH/5/SSHS_REKEY_STATUS(s):CID=0x80930466;SSH server key renegotiation with client. (SessionID=1, RekeyReason=Rekey timer timed out, Status=Success, UserAddress=10.143.64.3, LocalAddress=10.143.73.212, VPNInstanceName=_public_)",WAN,2025-05-07T01:20:36.299Z,CID=0x80930466,SSHS_REKEY_STATUS,,,2025-05-07T01:20:36-0300
2465,WAN-SP-BER-02,10.255.128.132,INFO,%%01INFO/4/hwICLogFileStorageThrd(t):CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1;The logfile surplus storage spaces is less than 20 percent. (LogFileType=security),WAN,2025-05-07T01:25:15.705Z,CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1,hwICLogFileStorageThrd,,,2025-05-07T01:25:15-0300
2466,WAN-SP-BER-01,10.255.128.106,DEVM,"%%01DEVM/1/hwPowerInvalid_active(l):CID=0x80fc0012-alarmID=0x0813001b;The power module experienced a complete failure. (EntityPhysicalIndex=16908289,EntPhysicalIndex=16908289,EntPhysicalName=POWER 2,EntityTrapFaultID=136967,Reason=The output of the power module is faulty.)",WAN,2025-05-07T01:25:36.213Z,CID=0x80fc0012-alarmID=0x0813001b,hwPowerInvalid_active,,,2025-05-07T01:25:36-0300
2467,WAN-SP-BER-01,10.255.128.106,DEVM,"%%01DEVM/1/hwPowerInvalid_clear(l):CID=0x80fc0012-alarmID=0x0813001b-clearType=service_resume;The power module resumed from total failure. (EntityPhysicalIndex=16908289,EntPhysicalIndex=16908289,EntPhysicalName=POWER 2,EntityTrapFaultID=136967,Reason=The output of the power module is faulty.)",WAN,2025-05-07T01:26:39.819Z,CID=0x80fc0012-alarmID=0x0813001b-clearType=service_resume,hwPowerInvalid_clear,,,2025-05-07T01:26:39-0300
2468,WAN-SP-BER-02,10.255.128.104,INFO,%%01INFO/4/hwICLogFileStorageThrd(t):CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1;The logfile surplus storage spaces is less than 20 percent. (LogFileType=security),WAN,2025-05-07T01:31:32.142Z,CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1,hwICLogFileStorageThrd,,,2025-05-07T01:31:32-0300
2469,WAN-SP-BER-01,10.255.128.106,DEVM,"%%01DEVM/1/hwPowerInvalid_active(l):CID=0x80fc0012-alarmID=0x0813001b;The power module experienced a complete failure. (EntityPhysicalIndex=16908289,EntPhysicalIndex=16908289,EntPhysicalName=POWER 2,EntityTrapFaultID=136967,Reason=The output of the power module is faulty.)",WAN,2025-05-07T01:31:40.750Z,CID=0x80fc0012-alarmID=0x0813001b,hwPowerInvalid_active,,,2025-05-07T01:31:40-0300
2470,WAN-SP-BER-01,10.255.128.106,DEVM,"%%01DEVM/1/hwPowerInvalid_clear(l):CID=0x80fc0012-alarmID=0x0813001b-clearType=service_resume;The power module resumed from total failure. (EntityPhysicalIndex=16908289,EntPhysicalIndex=16908289,EntPhysicalName=POWER 2,EntityTrapFaultID=136967,Reason=The output of the power module is faulty.)",WAN,2025-05-07T01:32:49.053Z,CID=0x80fc0012-alarmID=0x0813001b-clearType=service_resume,hwPowerInvalid_clear,,,2025-05-07T01:32:49-0300
2471,WAN-SP-ASA-01,10.255.128.158,PORT,"%%01PORT/5/hwInputRateChangeOverThresholdNotice(t):CID=0x80fc0012-OID=1.3.6.1.4.1.2011.5.25.157.2.219;The input rate change ratio exceeded the threshold. (IfIndex = 250, InterfaceName = 40GE0/1/1, ThresholdPercent = 50, CurrentStatisticalPeriodRate = 1913 Mbit/s, LastStatisticalPeriodRate = 1260 Mbit/s) ",WAN,2025-05-07T01:33:12.323Z,CID=0x80fc0012-OID=1.3.6.1.4.1.2011.5.25.157.2.219,hwInputRateChangeOverThresholdNotice,,,2025-05-07T01:33:12-0300
2472,WAN-SP-BER-02,10.255.128.132,INFO,%%01INFO/4/hwICLogFileStorageThrd(t):CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1;The logfile surplus storage spaces is less than 20 percent. (LogFileType=security),WAN,2025-05-07T01:36:56.141Z,CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1,hwICLogFileStorageThrd,,,2025-05-07T01:36:56-0300
2473,WAN-RJ-CIR-02,10.255.128.178,SSH,"%%01SSH/5/SSH_USER_LOGOUT(s):CID=0x80930466;The SSH user logged out. (ServiceType=stelnet, LogoutReason=Client requested disconnection, UserName=suporte, UserAddress=10.143.64.3, LocalAddress=10.143.73.212, VPNInstanceName=_public_)",WAN,2025-05-07T01:37:32.822Z,CID=0x80930466,SSH_USER_LOGOUT,,,2025-05-07T01:37:32-0300
2474,WAN-RJ-CIR-02,10.255.128.178,CLI,"%%01CLI/5/LOGOUT(s):CID=0x80ca2713;The user succeeded in logging out of VTY0. (UserType=SSH, UserName=suporte, RemoteIp=10.143.64.3, VpnName=_public_, Reason=the terminal was closed, LocalIp=10.143.73.212)",WAN,2025-05-07T01:37:32.891Z,CID=0x80ca2713,LOGOUT,,,2025-05-07T01:37:32-0300
2475,WAN-RJ-CIR-01,10.255.128.154,SSH,"%%01SSH/5/SSH_USER_LOGOUT(s):CID=0x80930466;The SSH user logged out. (ServiceType=stelnet, LogoutReason=Client requested disconnection, UserName=suporte, UserAddress=10.143.64.3, LocalAddress=10.143.73.211, VPNInstanceName=_public_)",WAN,2025-05-07T01:37:32.957Z,CID=0x80930466,SSH_USER_LOGOUT,,,2025-05-07T01:37:33-0300
2476,WAN-RJ-CIR-01,10.255.128.154,CLI,"%%01CLI/5/LOGOUT(s):CID=0x80ca2713;The user succeeded in logging out of VTY1. (UserType=SSH, UserName=suporte, RemoteIp=10.143.64.3, VpnName=_public_, Reason=the terminal was closed, LocalIp=10.143.73.211)",WAN,2025-05-07T01:37:33.019Z,CID=0x80ca2713,LOGOUT,,,2025-05-07T01:37:33-0300
2477,WAN-RJ-CIR-02,10.255.128.178,SSH,"%%01SSH/5/SSHS_REKEY_STATUS(s):CID=0x80930466;SSH server key renegotiation with client. (SessionID=2, RekeyReason=Rekey timer timed out, Status=Begin, UserAddress=10.143.64.3, LocalAddress=10.143.73.212, VPNInstanceName=_public_)",WAN,2025-05-07T01:37:52.872Z,CID=0x80930466,SSHS_REKEY_STATUS,,,2025-05-07T01:37:52-0300
2478,WAN-RJ-CIR-02,10.255.128.178,SSH,"%%01SSH/5/SSHS_REKEY_STATUS(s):CID=0x80930466;SSH server key renegotiation with client. (SessionID=2, RekeyReason=Rekey timer timed out, Status=Success, UserAddress=10.143.64.3, LocalAddress=10.143.73.212, VPNInstanceName=_public_)",WAN,2025-05-07T01:37:52.940Z,CID=0x80930466,SSHS_REKEY_STATUS,,,2025-05-07T01:37:53-0300
2479,WAN-SP-BER-01,10.255.128.106,DEVM,"%%01DEVM/1/hwPowerInvalid_active(l):CID=0x80fc0012-alarmID=0x0813001b;The power module experienced a complete failure. (EntityPhysicalIndex=16908289,EntPhysicalIndex=16908289,EntPhysicalName=POWER 2,EntityTrapFaultID=136967,Reason=The output of the power module is faulty.)",WAN,2025-05-07T01:38:02.302Z,CID=0x80fc0012-alarmID=0x0813001b,hwPowerInvalid_active,,,2025-05-07T01:38:02-0300
2480,WAN-SP-BER-01,10.255.128.106,DEVM,"%%01DEVM/1/hwPowerInvalid_clear(l):CID=0x80fc0012-alarmID=0x0813001b-clearType=service_resume;The power module resumed from total failure. (EntityPhysicalIndex=16908289,EntPhysicalIndex=16908289,EntPhysicalName=POWER 2,EntityTrapFaultID=136967,Reason=The output of the power module is faulty.)",WAN,2025-05-07T01:39:23.040Z,CID=0x80fc0012-alarmID=0x0813001b-clearType=service_resume,hwPowerInvalid_clear,,,2025-05-07T01:39:23-0300
2481,WAN-SP-BER-02,10.255.128.104,INFO,%%01INFO/4/hwICLogFileStorageThrd(t):CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1;The logfile surplus storage spaces is less than 20 percent. (LogFileType=security),WAN,2025-05-07T01:41:57.531Z,CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1,hwICLogFileStorageThrd,,,2025-05-07T01:41:57-0300
2482,WAN-SP-BER-01,10.255.128.106,DEVM,"%%01DEVM/1/hwPowerInvalid_active(l):CID=0x80fc0012-alarmID=0x0813001b;The power module experienced a complete failure. (EntityPhysicalIndex=16908289,EntPhysicalIndex=16908289,EntPhysicalName=POWER 2,EntityTrapFaultID=136967,Reason=The output of the power module is faulty.)",WAN,2025-05-07T01:45:33.276Z,CID=0x80fc0012-alarmID=0x0813001b,hwPowerInvalid_active,,,2025-05-07T01:45:33-0300
2483,WAN-SP-BER-01,10.255.128.106,DEVM,"%%01DEVM/1/hwPowerInvalid_clear(l):CID=0x80fc0012-alarmID=0x0813001b-clearType=service_resume;The power module resumed from total failure. (EntityPhysicalIndex=16908289,EntPhysicalIndex=16908289,EntPhysicalName=POWER 2,EntityTrapFaultID=136967,Reason=The output of the power module is faulty.)",WAN,2025-05-07T01:46:52.595Z,CID=0x80fc0012-alarmID=0x0813001b-clearType=service_resume,hwPowerInvalid_clear,,,2025-05-07T01:46:52-0300
2484,WAN-SP-BER-02,10.255.128.132,INFO,%%01INFO/4/hwICLogFileStorageThrd(t):CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1;The logfile surplus storage spaces is less than 20 percent. (LogFileType=security),WAN,2025-05-07T01:47:51.556Z,CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1,hwICLogFileStorageThrd,,,2025-05-07T01:47:51-0300
2485,WAN-SP-BER-01,10.255.128.106,DEVM,"%%01DEVM/1/hwPowerInvalid_active(l):CID=0x80fc0012-alarmID=0x0813001b;The power module experienced a complete failure. (EntityPhysicalIndex=16908289,EntPhysicalIndex=16908289,EntPhysicalName=POWER 2,EntityTrapFaultID=136967,Reason=The output of the power module is faulty.)",WAN,2025-05-07T01:49:40.427Z,CID=0x80fc0012-alarmID=0x0813001b,hwPowerInvalid_active,,,2025-05-07T01:49:40-0300
2486,WAN-SP-BER-01,10.255.128.106,DEVM,"%%01DEVM/1/hwPowerInvalid_clear(l):CID=0x80fc0012-alarmID=0x0813001b-clearType=service_resume;The power module resumed from total failure. (EntityPhysicalIndex=16908289,EntPhysicalIndex=16908289,EntPhysicalName=POWER 2,EntityTrapFaultID=136967,Reason=The output of the power module is faulty.)",WAN,2025-05-07T01:50:06.719Z,CID=0x80fc0012-alarmID=0x0813001b-clearType=service_resume,hwPowerInvalid_clear,,,2025-05-07T01:50:06-0300
2487,WAN-RJ-CIR-01,10.255.128.154,PORT,"%%01PORT/5/hwOutputRateChangeOverThresholdNotice(t):CID=0x80fc0012-OID=1.3.6.1.4.1.2011.5.25.157.2.220;The output rate change ratio exceeded the threshold. (IfIndex = 132, InterfaceName = GigabitEthernet0/1/45:0, ThresholdPercent = 50, CurrentStatisticalPeriodRate = 736 Mbit/s, LastStatisticalPeriodRate = 483 Mbit/s) ",WAN,2025-05-07T01:51:51.381Z,CID=0x80fc0012-OID=1.3.6.1.4.1.2011.5.25.157.2.220,hwOutputRateChangeOverThresholdNotice,,,2025-05-07T01:51:51-0300
2488,WAN-RJ-ION-01,10.255.128.26,SSH,"%%01SSH/5/SSH_USER_LOGIN(s):CID=0x80930466;The SSH user succeeded in logging in. (ServiceType=stelnet, UserName=suporte, UserAddress=10.143.64.3, LocalAddress=10.143.73.205, VPNInstanceName=_public_)",WAN,2025-05-07T01:53:32.726Z,CID=0x80930466,SSH_USER_LOGIN,,,2025-05-07T01:53:32-0300
2489,WAN-RJ-ION-01,10.255.128.26,CLI,"%%01CLI/5/LOGIN(s):CID=0x80ca2713;The user succeeded in logging in to VTY1. (UserType=SSH, UserName=suporte, AuthenticationMethod=Local-user, RemoteIp=10.143.64.3, VpnName=_public_, LocalIp=10.143.73.205)",WAN,2025-05-07T01:53:32.794Z,CID=0x80ca2713,LOGIN,,,2025-05-07T01:53:32-0300
2490,WAN-RJ-ION-01,10.255.128.26,CLI,"%%01CLI/5/CMDRECORD(s):CID=0x80ca2713;Recorded command information. (Task=VTY1, RemoteIp=10.143.64.3, VpnName=_public_, User=suporte, AuthenticationMethod=Local-user, Command=display interface GigabitEthernet0/1/44:1, LocalIp=10.143.73.205)",WAN,2025-05-07T01:53:42.625Z,CID=0x80ca2713,CMDRECORD,,,2025-05-07T01:53:42-0300
2491,WAN-SP-BER-02,10.255.128.116,INFO,%%01INFO/4/hwICLogFileStorageThrd(t):CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1;The logfile surplus storage spaces is less than 20 percent. (LogFileType=security),WAN,2025-05-07T01:53:54.984Z,CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1,hwICLogFileStorageThrd,,,2025-05-07T01:53:55-0300
2492,WAN-RJ-ION-01,10.255.128.26,SSH,"%%01SSH/5/SSH_USER_LOGOUT(s):CID=0x80930466;The SSH user logged out. (ServiceType=stelnet, LogoutReason=CAML requested disconnection, UserName=suporte, UserAddress=10.143.64.3, LocalAddress=10.143.73.205, VPNInstanceName=_public_)",WAN,2025-05-07T01:54:31.309Z,CID=0x80930466,SSH_USER_LOGOUT,,,2025-05-07T01:54:31-0300
2493,WAN-RJ-ION-01,10.255.128.26,CLI,"%%01CLI/5/CMDRECORD(s):CID=0x80ca2713;Recorded command information. (Task=VTY1, RemoteIp=10.143.64.3, VpnName=_public_, User=suporte, AuthenticationMethod=Local-user, Command=quit, LocalIp=10.143.73.205)",WAN,2025-05-07T01:54:31.656Z,CID=0x80ca2713,CMDRECORD,,,2025-05-07T01:54:31-0300
2494,WAN-RJ-ION-01,10.255.128.26,CLI,"%%01CLI/5/LOGOUT(s):CID=0x80ca2713;The user succeeded in logging out of VTY1. (UserType=SSH, UserName=suporte, RemoteIp=10.143.64.3, VpnName=_public_, Reason=the user inputted quit command, LocalIp=10.143.73.205)",WAN,2025-05-07T01:54:31.723Z,CID=0x80ca2713,LOGOUT,,,2025-05-07T01:54:31-0300
2495,WAN-RJ-CIR-02,10.255.128.178,SSH,"%%01SSH/5/SSH_USER_LOGOUT(s):CID=0x80930466;The SSH user logged out. (ServiceType=stelnet, LogoutReason=Client requested disconnection, UserName=suporte, UserAddress=10.143.64.3, LocalAddress=10.143.73.212, VPNInstanceName=_public_)",WAN,2025-05-07T01:55:01.484Z,CID=0x80930466,SSH_USER_LOGOUT,,,2025-05-07T01:55:01-0300
2496,WAN-RJ-CIR-02,10.255.128.178,CLI,"%%01CLI/5/LOGOUT(s):CID=0x80ca2713;The user succeeded in logging out of VTY3. (UserType=SSH, UserName=suporte, RemoteIp=10.143.64.3, VpnName=_public_, Reason=the terminal was closed, LocalIp=10.143.73.212)",WAN,2025-05-07T01:55:01.555Z,CID=0x80ca2713,LOGOUT,,,2025-05-07T01:55:01-0300
2497,WAN-SP-BER-01,10.255.128.114,DEVM,"%%01DEVM/1/hwPowerInvalid_active(l):CID=0x80fc0012-alarmID=0x0813001b;The power module experienced a complete failure. (EntityPhysicalIndex=16908289,EntPhysicalIndex=16908289,EntPhysicalName=POWER 2,EntityTrapFaultID=136967,Reason=The output of the power module is faulty.)",WAN,2025-05-07T01:55:33.653Z,CID=0x80fc0012-alarmID=0x0813001b,hwPowerInvalid_active,,,2025-05-07T01:55:33-0300
2498,WAN-SP-BER-01,10.255.128.114,DEVM,"%%01DEVM/1/hwPowerInvalid_clear(l):CID=0x80fc0012-alarmID=0x0813001b-clearType=service_resume;The power module resumed from total failure. (EntityPhysicalIndex=16908289,EntPhysicalIndex=16908289,EntPhysicalName=POWER 2,EntityTrapFaultID=136967,Reason=The output of the power module is faulty.)",WAN,2025-05-07T01:55:56.936Z,CID=0x80fc0012-alarmID=0x0813001b-clearType=service_resume,hwPowerInvalid_clear,,,2025-05-07T01:55:57-0300
2499,WAN-SP-BER-01,10.255.128.106,DEVM,"%%01DEVM/1/hwPowerInvalid_active(l):CID=0x80fc0012-alarmID=0x0813001b;The power module experienced a complete failure. (EntityPhysicalIndex=16908289,EntPhysicalIndex=16908289,EntPhysicalName=POWER 2,EntityTrapFaultID=136967,Reason=The output of the power module is faulty.)",WAN,2025-05-07T01:58:26.763Z,CID=0x80fc0012-alarmID=0x0813001b,hwPowerInvalid_active,,,2025-05-07T01:58:26-0300
2500,WAN-SP-BER-01,10.255.128.106,DEVM,"%%01DEVM/1/hwPowerInvalid_clear(l):CID=0x80fc0012-alarmID=0x0813001b-clearType=service_resume;The power module resumed from total failure. (EntityPhysicalIndex=16908289,EntPhysicalIndex=16908289,EntPhysicalName=POWER 2,EntityTrapFaultID=136967,Reason=The output of the power module is faulty.)",WAN,2025-05-07T01:59:22.068Z,CID=0x80fc0012-alarmID=0x0813001b-clearType=service_resume,hwPowerInvalid_clear,,,2025-05-07T01:59:22-0300
2501,WAN-SP-BER-02,10.255.128.132,INFO,%%01INFO/4/hwICLogFileStorageThrd(t):CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1;The logfile surplus storage spaces is less than 20 percent. (LogFileType=security),WAN,2025-05-07T01:59:35.198Z,CID=0x8060042b-OID=1.3.6.1.4.1.2011.5.25.212.2.1,hwICLogFileStorageThrd,,,2025-05-07T01:59:35-0300
2502,WAN-RJ-ION-02,10.255.128.28,LLDP,"%%01LLDP/4/hwLldpInterfaceNeighborChange(t):CID=0x80a50499-OID=1.3.6.1.4.1.2011.5.25.134.2.12;Neighbor information of the interface was changed. (NeighborIndex=1, Action=added, Interface=GigabitEthernet0/1/45:0, RemoteChassisType=macAddress, RemoteChassisId=8c04-bab2-4140, RemotePortIdType=macAddress, RemotePortId=8c04-bab3-0149, RemoteSystemName=, RemoteSystemDescription=, RemoteSystemCapabilitySupported=, RemoteSystemCapabilityEnabled=, RemoteManagementAddressType=other, RemoteManagementAddress=)",WAN,2025-05-07T02:00:17.056Z,CID=0x80a50499-OID=1.3.6.1.4.1.2011.5.25.134.2.12,hwLldpInterfaceNeighborChange,,,2025-05-07T02:00:17-0300
2503,WAN-RJ-ION-02,10.255.128.28,LLDP,"%%01LLDP/4/hwLldpInterfaceRemTablesChange(t):CID=0x80a50499-OID=1.3.6.1.4.1.2011.5.25.134.2.8;Neighbor information of the interface was changed. (Interface=GigabitEthernet0/1/45:0, Action=added, Added=1, Deleted=0, RemoteInterfaceName=8c04-bab3-0149, RemoteDeviceManageAddress=)",WAN,2025-05-07T02:00:17.119Z,CID=0x80a50499-OID=1.3.6.1.4.1.2011.5.25.134.2.8,hwLldpInterfaceRemTablesChange,,,2025-05-07T02:00:17-0300
2504,WAN-RJ-ION-02,10.255.128.28,IFNET,"%%01IFNET/2/linkDown_clear(l):CID=0x807a043b-alarmID=0x08520003-clearType=service_resume;The interface status changes. (ifName=GigabitEthernet0/1/45:0, AdminStatus=UP, OperStatus=UP, Reason=Interface physical link is up, mainIfname=GigabitEthernet0/1/45:0)",WAN,2025-05-07T02:00:22.134Z,CID=0x807a043b-alarmID=0x08520003-clearType=service_resume,linkDown_clear,,,2025-05-07T02:00:22-0300
2505,WAN-RJ-ION-02,10.255.128.28,IFNET,"%%01IFNET/2/hwIPv4IfStateAlarm_clear(l):CID=0x807a043b-alarmID=0x08522031-clearType=service_resume;The IPv4 status changes. (ifName=GigabitEthernet0/1/45:0, OperStatus=UP, Reason=The interface protocol status is up.)",WAN,2025-05-07T02:00:22.204Z,CID=0x807a043b-alarmID=0x08522031-clearType=service_resume,hwIPv4IfStateAlarm_clear,,,2025-05-07T02:00:22-0300
2506,WAN-RJ-ION-02,10.255.128.28,PIC,"%%01PIC/1/hwPortDown_clear(l):CID=0x80fa0003-alarmID=0x0813005b-clearType=service_resume;The status of the physical interface is Up. (EntityPhysicalIndex=16853824,EntPhysicalIndex=16853824,EntPhysicalName=GigabitEthernet0/1/45:0,EntityTrapFaultID=144384,ReasonDescription=The status of the physical interface is Up.)",WAN,2025-05-07T02:00:27.138Z,CID=0x80fa0003-alarmID=0x0813005b-clearType=service_resume,hwPortDown_clear,,,2025-05-07T02:00:27-0300
2507,WAN-RJ-ION-02,10.255.128.28,PORT,"%%01PORT/1/hwRemoteFaultAlarm_clear(l):CID=0x80fa0003-alarmID=0x081320c7-clearType=service_resume;The remote fault alarm has resumed. (IfIndex=249,IfName=GigabitEthernet0/1/45:0)",WAN,2025-05-07T02:00:27.208Z,CID=0x80fa0003-alarmID=0x081320c7-clearType=service_resume,hwRemoteFaultAlarm_clear,,,2025-05-07T02:00:27-0300
2508,WAN-RJ-ION-02,10.255.128.28,OSPF,"%%01OSPF/2/ospfNbrStateChange_clear(l):CID=0x808304c9-alarmID=0x08900005-clearType=service_resume;The status of the non-virtual neighbor has changed. (RouterId=10.143.73.206, NbrIpAddress=10.255.128.201, NbrAddressLessIndex=0, NbrRtrId=10.143.73.16, NbrState=8, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=249, LocalIfIpAddress=10.255.128.200, IfName=GigabitEthernet0/1/45:0, VpnName=_public_, Reason=Alarm clear, SubReason=neighbor full)",WAN,2025-05-07T02:00:30.139Z,CID=0x808304c9-alarmID=0x08900005-clearType=service_resume,ospfNbrStateChange_clear,,,2025-05-07T02:00:30-0300
2509,WAN-RJ-ION-02,10.255.128.28,MPLS_LSPM,"%%01MPLS_LSPM/2/hwMplsTunnelPrimaryDown_clear(l):CID=0x801704d5-alarmID=0x09060006-clearType=service_resume;The down alarm about the primary LSP in the tunnel was cleared. (SessionTunnelId=44097, TunnelInstIndex=0, IngressLsrId=10.143.73.206, EgressLsrId=10.143.73.16, mplsTunnelIfName=AutoBypassTunnel_10.143.73.206_10.143.73.16_44097, SignalledTunnelName=AutoBypassTunnel_10.143.73.206_10.143.73.16_44097)",WAN,2025-05-07T02:00:31.140Z,CID=0x801704d5-alarmID=0x09060006-clearType=service_resume,hwMplsTunnelPrimaryDown_clear,,,2025-05-07T02:00:31-0300
2510,WAN-RJ-ION-02,10.255.128.28,MPLS_LSPM,"%%01MPLS_LSPM/2/mplsTunnelDown_clear(l):CID=0x801704d5-alarmID=0x0001004f-clearType=service_resume;Tunnel status changes to Up. (TunnelId=44097, LocalLspId=0, IngressLsrId=10.143.73.206, EgressLsrId=10.143.73.16, OutIfIndex=277, TunnelAdminStatus=UP, TunnelOperStatus=UP, TunnelName=AutoBypassTunnel_10.143.73.206_10.143.73.16_44097, OutIfName=100GE0/1/25, SubReason=1, SignalledTunnelName=AutoBypassTunnel_10.143.73.206_10.143.73.16_44097)",WAN,2025-05-07T02:00:31.198Z,CID=0x801704d5-alarmID=0x0001004f-clearType=service_resume,mplsTunnelDown_clear,,,2025-05-07T02:00:31-0300
2511,WAN-RJ-ION-02,10.255.128.28,MPLS_LSPM,"%%01MPLS_LSPM/2/hwMplsExtTunnelDown_clear(l):CID=0x801704d5-alarmID=0x09062030-clearType=service_resume;The TE tunnel Down alarm was cleared.(SessionTunnelId=44097, LocalLspId=0, IngressLsrId=10.143.73.206, EgressLsrId=10.143.73.16, OutIfIndex=277, hwMplsTunnelInterfaceName=AutoBypassTunnel_10.143.73.206_10.143.73.16_44097, hwMplsTunnelType=3, hwMplsTunnelAdminStatus=UP, hwMplsTunnelOperStatus=UP, hwMplsTunnelDownReason=100, OutIfName=100GE0/1/25, SignalledTunnelName=AutoBypassTunnel_10.143.73.206_10.143.73.16_44097)",WAN,2025-05-07T02:00:31.257Z,CID=0x801704d5-alarmID=0x09062030-clearType=service_resume,hwMplsExtTunnelDown_clear,,,2025-05-07T02:00:31-0300
2512,WAN-RJ-ION-01,10.255.128.26,MPLS_LSPM,"%%01MPLS_LSPM/2/hwMplsTunnelPrimaryDown_clear(l):CID=0x801704d5-alarmID=0x09060006-clearType=service_resume;The down alarm about the primary LSP in the tunnel was cleared. (SessionTunnelId=48449, TunnelInstIndex=0, IngressLsrId=10.143.73.205, EgressLsrId=10.143.73.16, mplsTunnelIfName=AutoBypassTunnel_10.143.73.205_10.143.73.16_48449, SignalledTunnelName=AutoBypassTunnel_10.143.73.205_10.143.73.16_48449)",WAN,2025-05-07T02:00:32.388Z,CID=0x801704d5-alarmID=0x09060006-clearType=service_resume,hwMplsTunnelPrimaryDown_clear,,,2025-05-07T02:00:32-0300
2513,WAN-RJ-ION-01,10.255.128.26,MPLS_LSPM,"%%01MPLS_LSPM/2/mplsTunnelDown_clear(l):CID=0x801704d5-alarmID=0x0001004f-clearType=service_resume;Tunnel status changes to Up. (TunnelId=48449, LocalLspId=0, IngressLsrId=10.143.73.205, EgressLsrId=10.143.73.16, OutIfIndex=121, TunnelAdminStatus=UP, TunnelOperStatus=UP, TunnelName=AutoBypassTunnel_10.143.73.205_10.143.73.16_48449, OutIfName=100GE0/1/24, SubReason=1, SignalledTunnelName=AutoBypassTunnel_10.143.73.205_10.143.73.16_48449)",WAN,2025-05-07T02:00:32.461Z,CID=0x801704d5-alarmID=0x0001004f-clearType=service_resume,mplsTunnelDown_clear,,,2025-05-07T02:00:32-0300
